,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,DateIn,DateRetrofit,DateMothball,DateOut,lat,lon,EIC,projectID
212,Hinkley Point C1,Nuclear,Steam Turbine,PP,GB,1630,,,0,0,0,2029,2029,,2069,50.91388889,0.963888889,,
213,Hinkley Point C2,Nuclear,Steam Turbine,PP,GB,1630,,,0,0,0,2030,2030,,2070,50.91388889,0.963888889,,
214,Hunterston A1,Nuclear,Steam Turbine,PP,GB,150,,,0,0,0,1964,1964,,1990,50.91388889,0.963888889,,
215,Hunterston A2,Nuclear,Steam Turbine,PP,GB,150,,,0,0,0,1964,1964,,1989,50.91388889,0.963888889,,
216,Hunterston B1,Nuclear,Steam Turbine,PP,GB,420,,,0,0,0,1976,1976,,2022,50.91388889,0.963888889,,
217,Hunterston B2,Nuclear,Steam Turbine,PP,GB,420,,,0,0,0,1977,1977,,2022,50.91388889,0.963888889,,
218,Oldbury A1,Nuclear,Steam Turbine,PP,GB,217,,,0,0,0,1967,1967,,2012,50.91388889,0.963888889,,
219,Oldbury A2,Nuclear,Steam Turbine,PP,GB,217,,,0,0,0,1968,1968,,2011,50.91388889,0.963888889,,
220,Sizewell A1,Nuclear,Steam Turbine,PP,GB,210,,,0,0,0,1966,1966,,2006,52.21666667,1.619444444,,
221,Sizewell A2,Nuclear,Steam Turbine,PP,GB,210,,,0,0,0,1966,1966,,2006,52.21666667,1.619444444,,
222,Sizewell B,Nuclear,Steam Turbine,PP,GB,1188,,,0,0,0,1995,1995,,2035,52.21666667,1.619444444,,
223,Torness 1,Nuclear,Steam Turbine,PP,GB,625,,,0,0,0,1988,1988,,2030,52.21666667,1.619444444,,
224,Torness 2,Nuclear,Steam Turbine,PP,GB,625,,,0,0,0,1989,1989,,2030,52.21666667,1.619444444,,
225,Trawsfynydd 1,Nuclear,Steam Turbine,PP,GB,195,,,0,0,0,1965,1965,,1991,52.21666667,1.619444444,,
226,Trawsfynydd 2,Nuclear,Steam Turbine,PP,GB,195,,,0,0,0,1965,1965,,1991,52.21666667,1.619444444,,
227,Windscale AGR   1,Nuclear,Steam Turbine,PP,GB,0,,,0,0,0,,,,1957,52.21666667,1.619444444,,
228,Windscale AGR   2,Nuclear,Steam Turbine,PP,GB,0,,,0,0,0,,,,1957,52.21666667,1.619444444,,
229,Windscale AGR   3,Nuclear,Steam Turbine,PP,GB,24,,,0,0,0,1963,1963,,1981,52.21666667,1.619444444,,
230,Winfrith SGHWR –,Nuclear,Steam Turbine,PP,GB,92,,,0,0,0,1967,1967,,1990,52.21666667,1.619444444,,
231,Wylfa 1,Nuclear,Steam Turbine,PP,GB,490,,,0,0,0,1971,1971,,2015,52.21666667,1.619444444,,
232,Wylfa 2,Nuclear,Steam Turbine,PP,GB,490,,,0,0,0,1971,1971,,2012,52.21666667,1.619444444,,
233,Penly 3,Nuclear,Steam Turbine,PP,FR,1650,,,0,0,0,2035,2035,,2095,49.97666667,1.211944444,,
234,Penly 4,Nuclear,Steam Turbine,PP,FR,1650,,,0,0,0,2035,2035,,2095,49.97666667,1.211944444,,
235,Gravelines 7,Nuclear,Steam Turbine,PP,FR,1650,,,0,0,0,2038,2038,,2098,51.01361111,2.136111111,,
236,Gravelines 8,Nuclear,Steam Turbine,PP,FR,1650,,,0,0,0,2038,2038,,2098,51.01361111,2.136111111,,
237,Bugey 6,Nuclear,Steam Turbine,PP,FR,1650,,,0,0,0,2045,2045,,2105,45.79722222,5.27,,
238,Bugey 7,Nuclear,Steam Turbine,PP,FR,1650,,,0,0,0,2045,2045,,2105,45.79722222,5.27,,
239,Borssele 2,Nuclear,Steam Turbine,PP,NL,1650,,,0,0,0,2035,2035,,2075,51.43083333,3.718333333,,
240,Borssele 3,Nuclear,Steam Turbine,PP,NL,1650,,,0,0,0,2035,2035,,2075,51.43083333,3.718333333,,
241,Cernavoda 3,Nuclear,Steam Turbine,PP,RO,720,,,0,0,0,2031,2031,,2071,44.32234722,28.05728056,,
242,Cernavoda 4,Nuclear,Steam Turbine,PP,RO,720,,,0,0,0,2032,2032,,2072,44.32234722,28.05728056,,
243,Ringhals 5,Nuclear,Steam Turbine,PP,SE,1250,,,0,0,0,2035,2035,,2075,57.26111111,12.10833333,,
244,Ringhals 6,Nuclear,Steam Turbine,PP,SE,1250,,,0,0,0,2035,2035,,2075,57.26111111,12.10833333,,
245,Krsko 2 2,Nuclear,Steam Turbine,PP,SI,1200,,,0,0,0,2035,2035,,2075,45.93841389,15.51546944,,
246,Dukovany 5,Nuclear,Steam Turbine,PP,CZ,1200,,,0,0,0,2036,2036,,2076,49.08509444,16.14899167,,
247,Dukovany 6,Nuclear,Steam Turbine,PP,CZ,1200,,,0,0,0,2050,2050,,2090,49.08509444,16.14899167,,
248,Paks 5,Nuclear,Steam Turbine,PP,HU,1200,,,0,0,0,2032,2032,,2072,46.5725,18.85416667,,
249,Paks 6,Nuclear,Steam Turbine,PP,HU,1200,,,0,0,0,2032,2032,,2072,46.5725,18.85416667,,
250,Bohunice 5,Nuclear,Steam Turbine,PP,SK,1200,,,0,0,0,2040,2040,,2080,48.49444444,17.68055556,,
251,Bradwell B1,Nuclear,Steam Turbine,PP,GB,1150,,,0,0,0,2030,2030,,2070,51.74194444,0.8975,,
252,Bradwell B2,Nuclear,Steam Turbine,PP,GB,1150,,,0,0,0,2030,2030,,2070,51.74194444,0.8975,,
253,Pomerania 1,Nuclear,Steam Turbine,PP,PL,1250,,,0,0,0,2033,2033,,2073,54.742854,17.892155,,
254,Pomerania 2,Nuclear,Steam Turbine,PP,PL,1250,,,0,0,0,2033,2033,,2073,54.742854,17.892155,,
255,Pomerania 3,Nuclear,Steam Turbine,PP,PL,1250,,,0,0,0,2033,2033,,2073,54.742854,17.892155,,
256,Patnow 1,Nuclear,Steam Turbine,PP,PL,1400,,,0,0,0,2035,2035,,2075,52.302,18.237,,
257,Patnow 2,,Nuclear,Steam Turbine,PP,PL,1400,,,0,0,0,2035,2035,,2075,52.302,18.237,,
258,Gacko,Lignite,Steam Turbine,PP,BA,300,0.32,,0,0,0,1983,1983,,2040,43.1721,18.5116,,
259,Kakanj,Lignite,Steam Turbine,PP,BA,450,0.32,,0,0,0,1969,1969,,2040,44.0896,18.1139,,
260,Stanari,Lignite,Steam Turbine,PP,BA,300,0.4,,0,0,0,2016,2016,,2040,44.7593,17.8232,,
261,Tuzla,Lignite,Steam Turbine,PP,BA,723,0.32,,0,0,0,1966,1966,,2040,44.521,18.6064,,
262,Ugljevik,Lignite,Steam Turbine,PP,BA,300,0.32,,0,0,0,1985,1985,,2040,44.6822,18.9674,,
263,Esbjerg,Hard Coal,Steam Turbine,PP,DK,407,0.36,,0,0,0,1992,1992,,2024,55.4551,8.4578,,
264,Fyns,Hard Coal,Steam Turbine,PP,DK,362,0.32,,0,0,0,1974,1974,,2024,55.4294,10.4102,,
265,Studstrup,Hard Coal,Steam Turbine,PP,DK,380,0.32,,0,0,0,1984,1984,,2024,56.2515,10.3438,,
266,Nordjylland,Hard Coal,Steam Turbine,PP,DK,411,0.32,,0,0,0,1977,1977,,2028,57.0776,10.0404,,
267,Agios Dimitrios,Lignite,Steam Turbine,PP,EL,1595,0.32,,0,0,0,1984,1984,,2025,40.3938,21.9251,,
268,Melitis (Florina),Lignite,Steam Turbine,PP,EL,330,0.4,,0,0,0,2003,2003,,2025,40.811,21.601,,
269,Megalopoli B,Lignite,Steam Turbine,PP,EL,300,0.36,,0,0,0,1991,1991,,2025,37.416,22.067,,
270,Ptolemaida V,Lignite,Steam Turbine,PP,EL,660,0.4,,0,0,0,2023,2023,,2028,40.4809,21.7269,,
271,Kosovo A,Lignite,Steam Turbine,PP,KS,610,0.32,,0,0,0,1962,1962,,2040,42.6765,21.0859,,
272,Kosovo B,Lignite,Steam Turbine,PP,KS,678,0.32,,0,0,0,1983,1983,,2040,42.6931,21.056,,
273,Pljevlja Power Station,Lignite,Steam Turbine,PP,ME,225,0.32,,0,0,0,1982,1982,,2040,43.334574,19.32714,,
274,Bitola,Lignite,Steam Turbine,PP,MK,675,0.32,,0,0,0,1982,1982,,2040,41.0583,21.4843,,
275,Oslomej,Lignite,Steam Turbine,PP,MK,125,0.32,,0,0,0,1980,1980,,2040,41.582133,21.000288,,
276,Kolubara A,Lignite,Steam Turbine,PP,RS,239,0.32,,0,0,0,1956,1956,,2040,44.4803,20.2935,,
277,Kostolac A,Lignite,Steam Turbine,PP,RS,310,0.32,,0,0,0,1967,1967,,2040,44.7237,21.1716,,
278,Kostolac B,Lignite,Steam Turbine,PP,RS,696,0.32,,0,0,0,1987,1987,,2040,44.7307,21.211,,
279,Morava,Lignite,Steam Turbine,PP,RS,120,0.32,,0,0,0,1969,1969,,2040,44.2238,21.1631,,
280,Nikola Tesla A,Lignite,Steam Turbine,PP,RS,1745,0.32,,0,0,0,1970,1970,,2040,44.6713,20.1584,,
281,Nikola Tesla B,Lignite,Steam Turbine,PP,RS,1290,0.32,,0,0,0,1983,1983,,2040,44.6713,20.1584,,
282,Te-Tol,Hard Coal,Steam Turbine,PP,SI,124,0.32,,0,0,0,1966,1966,,2040,46.058,14.5451,,
283,Sostanj,Lignite,Steam Turbine,PP,SI,945,0.32,,0,0,0,1956,1956,,2040,46.3723,15.0534,,
284,Teko,Hard Coal,Steam Turbine,PP,SK,66,0.32,,0,0,0,1967,1967,,2024,48.6997,21.2731,,
285,Vojany EVO I,Hard Coal,Steam Turbine,PP,SK,220,0.32,,0,0,0,1965,1965,,2024,48.5525,21.9726,,
286,Silopi,Lignite,Steam Turbine,PP,TR,414,0.4,,0,0,0,2009,2009,,2040,37.2465,42.4643,,
287,Atlas,Hard Coal,Steam Turbine,PP,TR,1304,0.4,,0,0,0,2014,2014,,2040,36.5858,36.1797,,
288,Colakoglu,Hard Coal,Steam Turbine,PP,TR,207,0.4,,0,0,0,2003,2003,,2040,40.7873,29.5292,,
289,ICDAS Bekirli,Hard Coal,Steam Turbine,PP,TR,1216,0.4,,0,0,0,2011,2011,,2040,40.3916,27.0412,,
290,Isken Sugozu,Hard Coal,Steam Turbine,PP,TR,1320,0.4,,0,0,0,2003,2003,,2040,36.8345,35.8684,,
291,Izdemir Enerji,Hard Coal,Steam Turbine,PP,TR,380,0.4,,0,0,0,2014,2014,,2040,38.7272,26.9061,,
292,Zonguldak Eren I,Hard Coal,Steam Turbine,PP,TR,174,0.4,,0,0,0,2010,2010,,2040,41.497,31.8436,,
293,ICDAS Celik,Hard Coal,Steam Turbine,PP,TR,411,0.4,,0,0,0,2005,2005,,2040,40.4404,27.1049,,
294,Afsin Elbistan A,Lignite,Steam Turbine,PP,TR,1474,0.32,,0,0,0,1984,1984,,2040,38.3532,36.9828,,
295,Afsin Elbistan B,Lignite,Steam Turbine,PP,TR,1564,0.4,,0,0,0,2006,2006,,2040,38.3532,36.9828,,
296,Bolu-Goynuk,Lignite,Steam Turbine,PP,TR,276,0.4,,0,0,0,2015,2015,,2040,40.2529,30.7684,,
297,Can I Onsekizmart,Lignite,Steam Turbine,PP,TR,348,0.4,,0,0,0,2003,2003,,2040,40.0241,26.9584,,
298,Catalagzi,Hard Coal,Steam Turbine,PP,TR,326,0.32,,0,0,0,1989,1989,,2040,41.497,31.8436,,
299,Cayirhan,Lignite,Steam Turbine,PP,TR,672,0.32,,0,0,0,1987,1987,,2040,40.0969,31.6947,,
300,Kangal,Lignite,Steam Turbine,PP,TR,497,0.32,,0,0,0,1989,1989,,2040,39.0747,37.2975,,
301,Kemerkoy,Lignite,Steam Turbine,PP,TR,684,0.36,,0,0,0,1994,1994,,2040,37.0286,27.9114,,
302,Orhaneli,Lignite,Steam Turbine,PP,TR,397,0.36,,0,0,0,1992,1992,,2040,39.9533,28.8522,,
303,Seyitomer,Lignite,Steam Turbine,PP,TR,652,0.32,,0,0,0,1973,1973,,2040,39.5778,29.8944,,
304,Soma B,Lignite,Steam Turbine,PP,TR,1074,0.32,,0,0,0,1981,1981,,2040,39.1949,27.636,,
305,Tufanbeyli,Lignite,Steam Turbine,PP,TR,489,0.4,,0,0,0,2016,2016,,2040,38.2692,36.0651,,
306,Tuncbilek,Lignite,Steam Turbine,PP,TR,397,0.32,,0,0,0,1966,1966,,2040,39.629,29.4573,,
307,Yatagan,Lignite,Steam Turbine,PP,TR,684,0.32,,0,0,0,1983,1983,,2040,37.3313,28.1001,,
308,Yenikoy,Lignite,Steam Turbine,PP,TR,456,0.32,,0,0,0,1986,1986,,2040,37.1376,27.885,,
309,Yunus Emre,Lignite,Steam Turbine,PP,TR,158,0.4,,0,0,0,2018,2018,,2040,39.9836,31.3206,,
310,Janschwalde-2 power station,Lignite,Steam Turbine,PP,TR,330,0.4,,0,0,0,2018,2018,,2040,40.0241,26.9584,,
311,Cenal,Hard Coal,Steam Turbine,PP,TR,1320,0.4,,0,0,0,2017,2017,,2040,40.4182,27.3167,,
312,Zonguldak Eren II,Hard Coal,Steam Turbine,PP,TR,1336,0.4,,0,0,0,2010,2010,,2040,41.497,31.8436,,
313,Zonguldak Eren III,Hard Coal,Steam Turbine,PP,TR,1461,0.4,,0,0,0,2016,2016,,2040,41.497,31.8436,,
314,Soma Kolin,Lignite,Steam Turbine,PP,TR,510,0.4,,0,0,0,2019,2019,,2040,39.2307,27.7184,,
315,EMBA Hunutlu power station,Hard Coal,Steam Turbine,PP,TR,1320,0.4,,0,0,0,2022,2022,,2040,36.81609,36.81609,,
316,Kipas MMP power station,Hard Coal,Steam Turbine,PP,TR,55,0.4,,0,0,0,2023,2023,,2040,37.7671967,27.445695,,
317,Ratcliffe,Hard Coal,Steam Turbine,PP,GB,2172,0.32,,0,0,0,1968,1968,,2040,52.8615,-1.2499,,
318,Gersteinwerk,Natural Gas,CCGT,PP,DE,3081.3,0.45,,0,0,0,1972,,,2017,51.6732,7.7141,,
319,Emsland,Natural Gas,CCGT,PP,DE,1983.8,0.55,,0,0,0,2011,,,2056,52.4808,7.3056,,
320,Westfalen,Natural Gas,CCGT,PP,DE,1951.6,0.55,,0,0,0,2007,,,2052,51.6767,7.9725,,
321,Munich South,Natural Gas,CCGT,PP,DE,1602.6,0.55,,0,0,0,2011,,,2056,48.114,11.5558,,
322,Berlin Lichterfelde,Natural Gas,CCGT,PP,DE,1033.2,0.45,,0,0,0,1974,,,2019,52.4249,13.3098,,
323,Altbach Deizisau,Natural Gas,CCGT,PP,DE,1561.3,0.55,,0,0,0,2015,,,2060,48.7075,9.2528,,
324,Knapsack,Natural Gas,CCGT,PP,DE,987.3,0.55,,0,0,0,2011,,,2056,50.8708,6.8722,,
325,Irsching 1,Natural Gas,CCGT,PP,DE,1983.8,0.55,,0,0,0,2010,,,2055,48.7183,11.5497,,
326,Irsching 3,Natural Gas,OCGT,PP,DE,1010.3,0.35,,0,0,0,2013,,,2058,48.7183,11.5497,,
327,Franken 1,Natural Gas,CCGT,PP,DE,1935.6,0.55,,0,0,0,2011,,,2056,49.4875,10.9892,,
328,Fortuna,Natural Gas,CCGT,PP,DE,1549.8,0.55,,0,0,0,2011,,,2056,50.9411,6.9583,,
329,Komses,Natural Gas,CCGT,PP,DE,1836.8,0.55,,0,0,0,2008,,,2053,53.5464,9.9847,,
330,Pforzheim,Natural Gas,CCGT,PP,DE,895.5,0.55,,0,0,0,2007,,,2052,48.8833,8.7,,
331,Leipziger Feld,Natural Gas,CCGT,PP,DE,1033.2,0.55,,0,0,0,2012,,,2057,51.2742,12.3667,,
332,Berlin Mitte,Natural Gas,CCGT,PP,DE,551.1,0.5,,0,0,0,2000,,,2045,52.52,13.405,,
333,Brunsbuttel,Natural Gas,OCGT,PP,DE,587.8,0.35,,0,0,0,1978,,,2023,53.8961,9.1375,,
334,Nossener Brucke,Natural Gas,CCGT,PP,DE,619.9,0.55,,0,0,0,2002,,,2047,51.125,13.7083,,
335,Wolfsburg,Natural Gas,CCGT,PP,DE,918.4,0.55,,0,0,0,2021,,,2061,52.4279,10.7861,,
336,Scholven,Natural Gas,OCGT,PP,DE,310,0.35,,0,0,0,2022,,,2062,51.5167,7.0667,,
337,Kirchmoeser,Natural Gas,CCGT,PP,DE,367.4,0.55,,0,0,0,2012,,,2052,52.5464,12.5961,,
338,Weisweiler,Natural Gas,CCGT,PP,DE,1836.8,0.55,,0,0,0,2025,,,2065,50.8392,6.3239,,
339,Schwarze Pumpe,Natural Gas,CCGT,PP,DE,1836.8,0.55,,0,0,0,2025,,,2065,51.4442,14.4067,,
340,Lippendorf,Natural Gas,CCGT,PP,DE,1836.8,0.55,,0,0,0,2025,,,2065,51.2925,13.6728,,
341,Bramsche,Natural Gas,CCGT,PP,DE,688.9,0.55,,0,0,0,2025,,,2065,52.4042,8.3603,,
342,Tavazzano,Natural Gas,CCGT,PP,IT,4520,0.55,,0,0,0,2005,,,2045,45.25,9.4,,
343,Ostiglia,Natural Gas,CCGT,PP,IT,4746,0.55,,0,0,0,2003,,,2043,45.0667,10.95,,
344,Marghera Levante,Natural Gas,CCGT,PP,IT,3616,0.55,,0,0,0,2001,,,2041,45.4333,12.25,,
345,Turbigo,Natural Gas,CCGT,PP,IT,2938,0.55,,0,0,0,2008,,,2048,45.4667,8.7333,,
346,Sermide,Natural Gas,CCGT,PP,IT,2712,0.55,,0,0,0,2004,,,2044,45.1667,10.9833,,
347,Simeri Crichi,Natural Gas,CCGT,PP,IT,2034,0.55,,0,0,0,2008,,,2048,38.9167,16.55,,
348,Torviscosa,Natural Gas,CCGT,PP,IT,2034,0.55,,0,0,0,2006,,,2046,45.75,13.2,,
349,Altomonte,Natural Gas,CCGT,PP,IT,1921,0.55,,0,0,0,2006,,,2046,39.7,16.2167,,
350,Piacenza,Natural Gas,CCGT,PP,IT,1921,0.55,,0,0,0,2006,,,2046,45.05,9.7,,
351,Livorno Ferraris,Natural Gas,CCGT,PP,IT,1921,0.55,,0,0,0,2008,,,2048,45.2372,8.1932,,
352,Sparanise,Natural Gas,CCGT,PP,IT,1808,0.55,,0,0,0,2007,,,2047,41.25,14.1167,,
353,Rizziconi,Natural Gas,CCGT,PP,IT,1808,0.55,,0,0,0,2008,,,2048,38.3333,15.75,,
354,Priolo Gargallo,Natural Gas,CCGT,PP,IT,1808,0.55,,0,0,0,2010,,,2050,37.1833,15.1833,,
355,Presenzano,Natural Gas,CCGT,PP,IT,1808,0.55,,0,0,0,2010,,,2050,41.4,14.0167,,
356,Aprilia,Natural Gas,CCGT,PP,IT,1921,0.55,,0,0,0,2008,,,2048,41.5833,12.6667,,
357,Cassano d'Adda,Natural Gas,CCGT,PP,IT,2260,0.55,,0,0,0,2003,,,2043,45.5333,9.5167,,
358,Santa Barbara,Natural Gas,OCGT,PP,IT,904,0.35,,0,0,0,2006,,,2046,43.565,11.4777,,
359,Rosignano,Natural Gas,CCGT,PP,IT,1243,0.5,,0,0,0,1997,,,2037,43.4,10.4333,,
360,Candela,Natural Gas,OCGT,PP,IT,904,0.35,,0,0,0,2005,,,2045,41.1833,15.9333,,
361,Torrevaldaliga Nord,Natural Gas,CCGT,PP,IT,4520,0.55,,0,0,0,2009,,,2049,42.1,11.8,,
362,La Casella,Natural Gas,CCGT,PP,IT,3390,0.55,,0,0,0,2002,,,2042,45.05,9.55,,
363,Fiume Santo,Natural Gas,CCGT,PP,IT,1356,0.55,,0,0,0,2013,,,2053,40.8167,8.3833,,
364,Mantova,Natural Gas,OCGT,PP,IT,1808,0.35,,0,0,0,2005,,,2045,45.15,10.8,,
365,Scandale,Natural Gas,CCGT,PP,IT,1921,0.55,,0,0,0,2010,,,2050,39.1,17.0167,,
366,San Filippo del Mela,Natural Gas,CCGT,PP,IT,2260,0.45,,0,0,0,1975,,,2015,38.15,15.65,,
367,Agios Nikolaos,Natural Gas,CCGT,PP,GR,1817.4,0.55,,0,0,0,2009,,,2049,38.3585,22.6883,,
368,Agios Georgios,Natural Gas,OCGT,PP,GR,407.8,0.35,,0,0,0,1968,,,2008,37.9542,23.6103,,
369,Aliveri,Natural Gas,CCGT,PP,GR,472.4,0.55,,0,0,0,2013,,,2053,38.3894,24.0517,,
370,Atherinolakkos,Natural Gas,CCGT,PP,GR,231.1,0.55,,0,0,0,2004,,,2044,35.0039,26.1392,,
371,Komotini,Natural Gas,CCGT,PP,GR,549.4,0.55,,0,0,0,2002,,,2042,41.0645,25.4895,,
372,Lavrio,Natural Gas,CCGT,PP,GR,1035.8,0.5,,0,0,0,1997,,,2037,37.7464,24.0669,,
373,Linoperamata,Natural Gas,CCGT,PP,GR,355.7,0.45,,0,0,0,1974,,,2014,35.3406,25.0519,,
374,Thisvi,Natural Gas,CCGT,PP,GR,464.2,0.55,,0,0,0,2010,,,2050,38.2361,22.95,,
375,Korinthos,Natural Gas,CCGT,PP,GR,495,0.55,,0,0,0,2011,,,2051,37.9168,23.0694,,
376,Heron I,Natural Gas,OCGT,PP,GR,167.7,0.35,,0,0,0,2000,,,2040,38.2361,22.95,,
377,Zielona Gora,Natural Gas,CCGT,PP,PL,800,0.55,,0,0,0,2001,,,2041,51.9513,15.488,,
378,Gorzow CHP,Natural Gas,CCGT,PP,PL,800,0.55,,0,0,0,2015,,,2055,52.683,15.283,,
379,Nowa Sarzyna,Natural Gas,CCGT,PP,PL,600,0.5,,0,0,0,2000,,,2040,50.32222,22.31861,,
380,Rzeszow CHP,Natural Gas,CCGT,PP,PL,800,0.55,,0,0,0,2018,,,2058,50.06417,22.03028,,
381,Lublin Wrotkow,Natural Gas,CCGT,PP,PL,1000,0.55,,0,0,0,2008,,,2048,51.25,22.5667,,
382,Bergum,Natural Gas,CCGT,PP,NL,202.5,0.55,,0,0,0,2019,,,2059,53.2098,6.0304,,
383,Sloe,Natural Gas,CCGT,PP,NL,1223.4,0.55,,0,0,0,2010,,,2050,51.4433,3.69,,
384,Eems,Natural Gas,CCGT,PP,NL,2460.8,0.5,,0,0,0,1996,,,2036,53.435,6.8783,,
385,Magnum,Natural Gas,CCGT,PP,NL,1843.5,0.55,,0,0,0,2013,,,2053,53.4439,6.8483,,
386,Enecogen,Natural Gas,CCGT,PP,NL,1335.9,0.55,,0,0,0,2011,,,2051,51.9581,4.0925,,
387,Maasstroom,Natural Gas,CCGT,PP,NL,597.7,0.55,,0,0,0,2010,,,2050,51.89,4.3519,,
388,Rijnmond,Natural Gas,CCGT,PP,NL,1125,0.55,,0,0,0,2006,,,2046,51.89,4.355,,
389,Maxima,Natural Gas,CCGT,PP,NL,1237.5,0.55,,0,0,0,2010,,,2050,52.5781,5.53,,
390,Claus,Natural Gas,CCGT,PP,NL,1833.7,0.55,,0,0,0,2012,,,2052,51.1539,5.9069,,
391,Moerdijk,Natural Gas,CCGT,PP,NL,587.7,0.55,,0,0,0,2012,,,2052,51.685,4.5803,,
392,Swentibold,Natural Gas,OCGT,PP,NL,324.8,0.35,,0,0,0,1999,,,2039,50.9721,5.7909,,
393,Hemweg,Natural Gas,CCGT,PP,NL,618.7,0.55,,0,0,0,2012,,,2052,52.4052,4.8451,,
394,Diemen,Natural Gas,CCGT,PP,NL,961.9,0.5,,0,0,0,1995,,,2035,52.3386,5.0208,,
395,ELSTA,Natural Gas,OCGT,PP,NL,646.9,0.35,,0,0,0,1998,,,2038,51.3331,3.7781,,
396,Pocerady CCGT,Natural Gas,CCGT,PP,CZ,1067,0.55,,0,0,0,2014,,,2054,50.42909,13.67537,,
397,Vresova, CCGT,Natural Gas,CCGT,PP,CZ,470,0.5,,0,0,0,1995,,,2035,50.25764,12.6932,,
398,Plzen CHP,Natural Gas,CCGT,PP,CZ,189,0.5,,0,0,0,2000,,,2040,49.739529,13.345461,,
399,Prostejov,Natural Gas,OCGT,PP,CZ,74,0.35,,0,0,0,2013,,,2053,49.462471,17.143524,,
400,Sofia Power Plant,Natural Gas,CCGT,PP,BG,300,0.45,,0,0,0,1975,,,2015,42.720218,23.323331,,
401,Sofia Iztok Power Plant,Natural Gas,CCGT,PP,BG,300,0.45,,0,0,0,1980,,,2020,42.651676,23.416876,,
402,Varna Power Plant,Natural Gas,CCGT,PP,BG,400,0.45,,0,0,0,1977,,,2017,43.196166,27.764661,,
403,Amercoeur Power Station,Natural Gas,CCGT,PP,BE,420,0.5,,0,0,0,2000,,,2040,50.430046,4.395181,,
404,Drogenbos Power Station,Natural Gas,CCGT,PP,BE,460,0.55,,0,0,0,2005,,,2045,50.802442,4.300724,,
405,Herdersbrug Power Station,Natural Gas,CCGT,PP,BE,460,0.5,,0,0,0,2000,,,2040,51.263072,3.211211,,
406,Oorderen Power Station,Natural Gas,OCGT,PP,BE,43,0.35,,0,0,0,1990,,,2030,51.315882,4.288713,,
407,Saint-Ghislain Power Station,Natural Gas,CCGT,PP,BE,350,0.55,,0,0,0,2010,,,2050,50.471671,3.825205,,
408,Scheldelaan Exxonmobil Power Station,Natural Gas,CCGT,PP,BE,140,0.55,,0,0,0,2008,,,2048,51.254258,4.333609,,
409,Zandvliet Power Station,Natural Gas,CCGT,PP,BE,474,0.55,,0,0,0,2005,,,2045,51.369779,4.266672,,
410,Vilvoorde Power Station,Natural Gas,CCGT,PP,BE,255,0.55,,0,0,0,2010,,,2050,50.941342,4.424402,,
411,Inesco Power Station,Natural Gas,OCGT,PP,BE,135,0.35,,0,0,0,1995,,,2035,51.2413,4.321272,,
412,T-Power Power Station,Natural Gas,CCGT,PP,BE,425,0.55,,0,0,0,2012,,,2052,51.058413,5.104716,,
413,Angeleur Power Station,Natural Gas,CCGT,PP,BE,178,0.5,,0,0,0,2000,,,2040,50.61801,5.582772,,
414,Izegem Power Station,Natural Gas,OCGT,PP,BE,20,0.35,,0,0,0,1985,,,2025,50.924855,3.213836,,
415,Ham Power Station,Natural Gas,CCGT,PP,BE,116,0.55,,0,0,0,2002,,,2042,51.059912,3.73514,,
416,Gent-Ringvaart Power Station,Natural Gas,CCGT,PP,BE,385,0.55,,0,0,0,2006,,,2046,51.104964,3.725708,,
417,Jemeppe-sur-Sambre Power Station,Natural Gas,CCGT,PP,BE,106,0.5,,0,0,0,1998,,,2038,50.447799,4.661027,,
418,Monsin Power Station,Natural Gas,OCGT,PP,BE,19.7,0.35,,0,0,0,1990,,,2030,50.653455,5.631785,,
419,Seraign Power Station,Natural Gas,CCGT,PP,BE,170,0.55,,0,0,0,2003,,,2043,50.603185,5.491259,,
420,Marcinelle Power Station,Natural Gas,CCGT,PP,BE,413,0.55,,0,0,0,2001,,,2041,50.4138,4.4067,,
421,Banja Luka,Natural Gas,CCGT,PP,BA,600,0.55,,0,0,0,2025,,,2065,44.772182,17.191,,
422,Prijedor,Natural Gas,CCGT,PP,BA,600,0.55,,0,0,0,2025,,,2065,44.980907,16.713358,,
423,Znica Cogeneration,Natural Gas,CCGT,PP,BA,387.5,0.55,,0,0,0,2025,,,2065,44.20389,17.90778,,
424,Birr Temporary Reserve,Natural Gas,OCGT,PP,CH,250,0.35,,0,0,0,2023,,,2063,47.4336,8.2176,,
425,Monthey Industrial,Natural Gas,CCGT,PP,CH,55,0.5,,0,0,0,2000,,,2040,46.0814,6.95,,
426,Aubrugg CHP,Natural Gas,CCGT,PP,CH,80,0.45,,0,0,0,1977,,,2017,47.4125,8.5739,,
427,Cornaux Combined Cycle,Natural Gas,CCGT,PP,CH,43,0.45,,0,0,0,1988,,,2028,47.0467,6.9025,,
428,Monthey,Natural Gas,CCGT,PP,CH,55,0.55,,0,0,0,2009,,,2049,46.0814,6.95,,
429,Aubrugg CHP,Natural Gas,CCGT,PP,CH,80,0.45,,0,0,0,1977,,,2017,47.4125,8.5739,,
430,Cornaux Combined Cycle,Natural Gas,CCGT,PP,CH,43,0.45,,0,0,0,1988,,,2028,47.0467,6.9025,,
